13/10/72 14:52:17, -413 
13/10/72 14:52:18, -227 
13/10/72 14:52:19, -266 
13/10/72 14:52:20, -266 
13/10/72 14:52:21, -144 
13/10/72 14:52:22, -144 
13/10/72 14:52:23, -192 
13/10/72 14:52:24, -114 
13/10/72 14:52:25, -114 
13/10/72 14:52:26, 587 
13/10/72 14:52:27, 658 
13/10/72 14:52:28, 785 
13/10/72 14:52:29, 288 
13/10/72 14:52:30, 5 
13/10/72 14:52:31, 288 
13/10/72 14:52:32, 288 
13/10/72 14:52:33, -114 
13/10/72 14:52:34, 355 
13/10/72 14:52:35, 288 
13/10/72 14:52:36, 5 
13/10/72 14:52:37, 288 
13/10/72 14:52:38, 5 
13/10/72 14:52:39, 65 
13/10/72 14:52:40, -260 
13/10/72 14:52:41, -260 
13/10/72 14:52:42, -378 
13/10/72 14:52:43, -686 
13/10/72 14:52:44, -306 
13/10/72 14:52:45, -306 
13/10/72 14:52:46, -10 
13/10/72 14:52:47, -306 
13/10/72 14:52:48, -10 
13/10/72 14:52:49, 414 
13/10/72 14:52:50, 772 
13/10/72 14:52:51, 349 
13/10/72 14:52:52, -35 
13/10/72 14:52:53, -38 
13/10/72 14:52:54, -264 
13/10/72 14:52:54, -264 
13/10/72 14:52:55, -264 
13/10/72 14:52:56, -383 
13/10/72 14:52:57, -267 
13/10/72 14:52:58, -267 
13/10/72 14:52:59, -21 
13/10/72 14:53:00, -267 
13/10/72 14:53:01, -21 
13/10/72 14:53:02, -36 
13/10/72 14:53:03, -23 
13/10/72 14:53:04, -527 
13/10/72 14:53:05, -527 
13/10/72 14:53:06, -631 
13/10/72 14:53:07, -461 
13/10/72 14:53:08, -461 
13/10/72 14:53:09, -531 
13/10/72 14:53:10, 83 
13/10/72 14:53:11, 83 
13/10/72 14:53:12, 319 
13/10/72 14:53:13, 374 
13/10/72 14:53:14, 475 
13/10/72 14:53:15, 169 
13/10/72 14:53:16, 169 
13/10/72 14:53:17, 126 
13/10/72 14:53:18, 33 
13/10/72 14:53:19, -363 
13/10/72 14:53:20, -116 
13/10/72 14:53:21, -116 
13/10/72 14:53:22, -206 
13/10/72 14:53:23, 143 
13/10/72 14:53:24, 143 
13/10/72 14:53:25, -26 
13/10/72 14:53:26, -26 
13/10/72 14:53:27, -309 
13/10/72 14:53:28, -252 
13/10/72 14:53:29, -252 
13/10/72 14:53:30, 216 
13/10/72 14:53:31, 48 
13/10/72 14:53:31, 230 
13/10/72 14:53:32, 91 
13/10/72 14:53:33, 91 
13/10/72 14:53:34, 4 
13/10/72 14:53:35, 101 
13/10/72 14:53:36, -76 
13/10/72 14:53:37, 44 
13/10/72 14:53:38, 44 
13/10/72 14:53:39, -143 
13/10/72 14:53:40, -160 
13/10/72 14:53:41, -120 
13/10/72 14:53:42, -339 
13/10/72 14:53:43, -339 
13/10/72 14:53:44, 189 
13/10/72 14:53:45, 62 
13/10/72 14:53:46, 62 
13/10/72 14:53:47, 48 
13/10/72 14:53:48, 48 
13/10/72 14:53:49, 318 
13/10/72 14:53:50, 221 
13/10/72 14:53:51, 221 
13/10/72 14:53:52, -29 
13/10/72 14:53:53, -36 
13/10/72 14:53:54, -455 
13/10/72 14:53:55, -328 
13/10/72 14:53:56, -328 
13/10/72 14:53:57, -60 
13/10/72 14:53:58, 106 
13/10/72 14:53:59, 470 
13/10/72 14:54:00, 441 
13/10/72 14:54:01, 441 
13/10/72 14:54:02, -156 
13/10/72 14:54:03, -24 
13/10/72 14:54:04, -63 
13/10/72 14:54:05, -66 
13/10/72 14:54:06, -66 
13/10/72 14:54:07, 184 
13/10/72 14:54:08, 89 
13/10/72 14:54:09, 89 
13/10/72 14:54:09, 537 
13/10/72 14:54:10, 537 
13/10/72 14:54:11, 268 
13/10/72 14:54:12, 66 
13/10/72 14:54:13, 66 
13/10/72 14:54:14, 89 
13/10/72 14:54:15, 89 
13/10/72 14:54:16, 537 
13/10/72 14:54:17, 268 
13/10/72 14:54:18, -72 
13/10/72 14:54:19, 281 
13/10/72 14:54:20, 281 
13/10/72 14:54:21, 83 
13/10/72 14:54:22, 11 
13/10/72 14:54:23, 11 
13/10/72 14:54:24, 285 
13/10/72 14:54:25, 55 
13/10/72 14:54:26, 55 
13/10/72 14:54:27, 339 
13/10/72 14:54:28, 339 
13/10/72 14:54:29, 153 
13/10/72 14:54:30, -117 
13/10/72 14:54:31, -117 
13/10/72 14:54:32, -74 
13/10/72 14:54:33, 163 
13/10/72 14:54:34, 208 
13/10/72 14:54:35, -221 
13/10/72 14:54:36, -221 
13/10/72 14:54:37, -49 
13/10/72 14:54:38, 352 
13/10/72 14:54:39, 104 
13/10/72 14:54:40, -127 
13/10/72 14:54:41, -127 
13/10/72 14:54:42, -133 
13/10/72 14:54:43, -221 
13/10/72 14:54:44, -133 
13/10/72 14:54:45, -49 
13/10/72 14:54:46, -17 
13/10/72 14:54:47, 421 
13/10/72 14:54:47, 123 
13/10/72 14:54:48, 67 
13/10/72 14:54:49, 67 
13/10/72 14:54:50, -17 
13/10/72 14:54:51, 67 
13/10/72 14:54:52, -17 
13/10/72 14:54:53, 421 
13/10/72 14:54:54, 205 
13/10/72 14:54:55, -206 
13/10/72 14:54:56, -206 
13/10/72 14:54:57, -186 
13/10/72 14:54:58, -101 
13/10/72 14:54:59, 201 
13/10/72 14:55:00, 252 
13/10/72 14:55:01, 165 
13/10/72 14:55:02, 15 
13/10/72 14:55:03, 15 
13/10/72 14:55:04, -85 
13/10/72 14:55:05, -101 
13/10/72 14:55:06, -80 
13/10/72 14:55:07, 201 
13/10/72 14:55:08, -608 
13/10/72 14:55:09, 15 
13/10/72 14:55:10, -78 
13/10/72 14:55:11, -85 
13/10/72 14:55:12, -385 
13/10/72 14:55:13, -385 
13/10/72 14:55:14, -369 
13/10/72 14:55:15, -396 
13/10/72 14:55:16, 558 
13/10/72 14:55:17, 200 
13/10/72 14:55:18, 46 
13/10/72 14:55:19, -287 
13/10/72 14:55:20, -221 
13/10/72 14:55:21, -221 
13/10/72 14:55:22, -125 
13/10/72 14:55:23, -146 
13/10/72 14:55:24, -110 
13/10/72 14:55:25, 81 
13/10/72 14:55:25, 81 
13/10/72 14:55:26, 76 
13/10/72 14:55:27, 245 
13/10/72 14:55:28, 245 
