13/10/72 14:47:44, -165 
13/10/72 14:47:45, -165 
13/10/72 14:47:46, -530 
13/10/72 14:47:47, -530 
13/10/72 14:47:48, -390 
13/10/72 14:47:49, -165 
13/10/72 14:47:50, -165 
13/10/72 14:47:51, -251 
13/10/72 14:47:52, -165 
13/10/72 14:47:53, -251 
13/10/72 14:47:54, -169 
13/10/72 14:47:55, 2 
13/10/72 14:47:55, 2 
13/10/72 14:47:56, -507 
13/10/72 14:47:57, -648 
13/10/72 14:47:58, -427 
13/10/72 14:47:59, -161 
13/10/72 14:48:00, 27 
13/10/72 14:48:01, -70 
13/10/72 14:48:02, -70 
13/10/72 14:48:03, -305 
13/10/72 14:48:04, 57 
13/10/72 14:48:05, 296 
13/10/72 14:48:06, 422 
13/10/72 14:48:07, 422 
13/10/72 14:48:08, 199 
13/10/72 14:48:09, 2 
13/10/72 14:48:10, 2 
13/10/72 14:48:11, -633 
13/10/72 14:48:12, -633 
13/10/72 14:48:13, -552 
13/10/72 14:48:14, -138 
13/10/72 14:48:15, -138 
13/10/72 14:48:16, 144 
13/10/72 14:48:17, 344 
13/10/72 14:48:18, 177 
13/10/72 14:48:19, 93 
13/10/72 14:48:20, 93 
13/10/72 14:48:21, 91 
13/10/72 14:48:22, -93 
13/10/72 14:48:23, -112 
13/10/72 14:48:24, -79 
13/10/72 14:48:25, -79 
13/10/72 14:48:26, -42 
13/10/72 14:48:27, -119 
13/10/72 14:48:28, -298 
13/10/72 14:48:29, -303 
13/10/72 14:48:30, -303 
13/10/72 14:48:31, -322 
13/10/72 14:48:32, -107 
13/10/72 14:48:32, -107 
13/10/72 14:48:33, 517 
13/10/72 14:48:34, 517 
13/10/72 14:48:35, 103 
13/10/72 14:48:36, 213 
13/10/72 14:48:37, 213 
13/10/72 14:48:38, -302 
13/10/72 14:48:39, -444 
13/10/72 14:48:40, -134 
13/10/72 14:48:41, 68 
13/10/72 14:48:42, 68 
13/10/72 14:48:43, 286 
13/10/72 14:48:44, -110 
13/10/72 14:48:45, -435 
13/10/72 14:48:46, -265 
13/10/72 14:48:47, 284 
13/10/72 14:48:48, 286 
13/10/72 14:48:49, -110 
13/10/72 14:48:50, -110 
13/10/72 14:48:51, -435 
13/10/72 14:48:52, -265 
