13/10/72 13:09:23, -403 
13/10/72 13:09:24, -223 
13/10/72 13:09:25, -4 
13/10/72 13:09:26, 230 
13/10/72 13:09:27, 866 
13/10/72 13:09:28, 866 
13/10/72 13:09:29, 569 
13/10/72 13:09:30, 320 
13/10/72 13:09:31, 205 
13/10/72 13:09:32, -295 
13/10/72 13:09:33, -295 
13/10/72 13:09:34, 480 
13/10/72 13:09:35, 365 
13/10/72 13:09:36, 62 
13/10/72 13:09:37, -27 
13/10/72 13:09:38, 8 
13/10/72 13:09:39, 129 
13/10/72 13:09:40, 254 
13/10/72 13:09:41, 254 
13/10/72 13:09:42, 193 
13/10/72 13:09:43, 172 
13/10/72 13:09:44, 260 
13/10/72 13:09:45, -176 
13/10/72 13:09:46, -176 
13/10/72 13:09:47, -289 
13/10/72 13:09:47, -434 
13/10/72 13:09:48, -78 
13/10/72 13:09:49, -157 
13/10/72 13:09:50, -157 
13/10/72 13:09:51, -230 
13/10/72 13:09:52, -122 
13/10/72 13:09:53, -358 
13/10/72 13:09:54, -150 
13/10/72 13:09:55, -150 
13/10/72 13:09:56, -142 
13/10/72 13:09:57, -46 
13/10/72 13:09:58, 363 
13/10/72 13:09:59, 711 
13/10/72 13:10:00, 679 
13/10/72 13:10:01, 279 
13/10/72 13:10:02, -179 
13/10/72 13:10:03, -179 
13/10/72 13:10:04, 72 
13/10/72 13:10:05, 31 
13/10/72 13:10:06, -442 
13/10/72 13:10:07, -122 
13/10/72 13:10:08, -122 
13/10/72 13:10:09, -52 
13/10/72 13:10:10, 59 
13/10/72 13:10:11, 154 
13/10/72 13:10:12, -356 
13/10/72 13:10:13, -122 
13/10/72 13:10:14, -122 
13/10/72 13:10:15, -52 
13/10/72 13:10:16, 59 
13/10/72 13:10:17, 59 
13/10/72 13:10:18, 154 
13/10/72 13:10:19, 59 
13/10/72 13:10:20, 154 
13/10/72 13:10:21, 217 
13/10/72 13:10:22, -45 
13/10/72 13:10:23, -45 
13/10/72 13:10:24, 217 
13/10/72 13:10:25, -45 
13/10/72 13:10:25, -45 
13/10/72 13:10:26, -574 
13/10/72 13:10:27, -45 
13/10/72 13:10:28, -574 
13/10/72 13:10:29, -559 
13/10/72 13:10:30, -415 
13/10/72 13:10:31, -72 
13/10/72 13:10:32, -72 
13/10/72 13:10:33, 160 
13/10/72 13:10:34, -72 
13/10/72 13:10:35, 160 
13/10/72 13:10:36, 386 
13/10/72 13:10:37, 620 
13/10/72 13:10:38, 620 
13/10/72 13:10:39, 529 
13/10/72 13:10:40, 259 
13/10/72 13:10:41, 259 
13/10/72 13:10:42, -695 
13/10/72 13:10:43, 324 
13/10/72 13:10:44, 38 
13/10/72 13:10:45, 38 
13/10/72 13:10:46, -104 
13/10/72 13:10:47, -75 
13/10/72 13:10:48, -75 
13/10/72 13:10:49, -203 
13/10/72 13:10:50, 9 
13/10/72 13:10:51, -3 
13/10/72 13:10:52, 182 
13/10/72 13:10:53, 182 
13/10/72 13:10:54, -130 
13/10/72 13:10:55, -358 
13/10/72 13:10:56, -340 
13/10/72 13:10:57, 9 
13/10/72 13:10:58, -3 
13/10/72 13:10:59, 9 
13/10/72 13:11:00, -3 
13/10/72 13:11:01, 402 
13/10/72 13:11:02, 235 
13/10/72 13:11:02, 235 
13/10/72 13:11:03, -193 
13/10/72 13:11:04, -171 
13/10/72 13:11:05, -171 
13/10/72 13:11:06, -142 
13/10/72 13:11:07, -315 
13/10/72 13:11:08, -43 
13/10/72 13:11:09, -339 
13/10/72 13:11:10, -339 
13/10/72 13:11:11, -147 
13/10/72 13:11:12, -127 
13/10/72 13:11:13, -2 
13/10/72 13:11:14, 499 
13/10/72 13:11:15, 499 
13/10/72 13:11:16, 753 
13/10/72 13:11:17, 512 
13/10/72 13:11:18, 357 
13/10/72 13:11:19, -248 
13/10/72 13:11:20, -248 
13/10/72 13:11:21, -490 
